fecha;Run Fondo;serie;mes1;mes3;mes6;y1;ytd;rent
2023-02-08;9449;APV;;;;1Y;;
2023-02-08;8940;APV;;;;;YTD;
2023-02-08;8967;APV;;;;;YTD;-0.0701340701
2023-02-08;9073;APV;;;;;YTD;
2023-02-08;9221;APV;;;;;YTD;-0.0631132987
2023-02-08;9352;APV;;;;;YTD;
2023-02-08;9365;APV;;;;;YTD;
2023-02-08;9445;APV;;;;;YTD;-0.0606737090
2023-02-08;9449;APV;;;;;YTD;
2023-02-09;8940;APV;1M;;;;;
2023-02-09;8967;APV;1M;;;;;-0.0457059365
2023-02-09;9073;APV;1M;;;;;
2023-02-09;9221;APV;1M;;;;;-0.0418636049
2023-02-09;9352;APV;1M;;;;;
2023-02-09;9365;APV;1M;;;;;
2023-02-09;9445;APV;1M;;;;;-0.0373956876
2023-02-09;9449;APV;1M;;;;;
2023-02-09;8940;APV;;3M;;;;
2023-02-09;8967;APV;;3M;;;;-0.1166435013
2023-02-09;9073;APV;;3M;;;;
2023-02-09;9221;APV;;3M;;;;-0.1002314402
2023-02-09;9352;APV;;3M;;;;
2023-02-09;9365;APV;;3M;;;;
2023-02-09;9445;APV;;3M;;;;-0.0931569298
2023-02-09;9449;APV;;3M;;;;
2023-02-09;8940;APV;;;6M;;;
2023-02-09;8967;APV;;;6M;;;-0.1097651947
2023-02-09;9073;APV;;;6M;;;
2023-02-09;9221;APV;;;6M;;;-0.1039431472
2023-02-09;9352;APV;;;6M;;;
2023-02-09;9365;APV;;;6M;;;
2023-02-09;9445;APV;;;6M;;;-0.0961682396
2023-02-09;9449;APV;;;6M;;;
2023-02-09;8940;APV;;;;1Y;;
2023-02-09;8967;APV;;;;1Y;;-0.1620215985
2023-02-09;9073;APV;;;;1Y;;
2023-02-09;9221;APV;;;;1Y;;-0.1147264053
2023-02-09;9352;APV;;;;1Y;;
2023-02-09;9365;APV;;;;1Y;;
2023-02-09;9445;APV;;;;1Y;;-0.1130384043
2023-02-09;9449;APV;;;;1Y;;
2023-02-09;8940;APV;;;;;YTD;
2023-02-09;8967;APV;;;;;YTD;-0.0665232860
2023-02-09;9073;APV;;;;;YTD;
2023-02-09;9221;APV;;;;;YTD;-0.0600584922
2023-02-09;9352;APV;;;;;YTD;
2023-02-09;9365;APV;;;;;YTD;
2023-02-09;9445;APV;;;;;YTD;-0.0570261891
2023-02-09;9449;APV;;;;;YTD;
2023-02-10;8940;APV;1M;;;;;
2023-02-10;8967;APV;1M;;;;;-0.0363181108
2023-02-10;9073;APV;1M;;;;;
2023-02-10;9221;APV;1M;;;;;-0.0332665972
2023-02-10;9352;APV;1M;;;;;
2023-02-10;9365;APV;1M;;;;;
2023-02-10;9445;APV;1M;;;;;-0.0279261103
2023-02-10;9449;APV;1M;;;;;
2023-02-10;8940;APV;;3M;;;;
2023-02-10;8967;APV;;3M;;;;-0.1008233441
2023-02-10;9073;APV;;3M;;;;
2023-02-10;9221;APV;;3M;;;;-0.0871781340
2023-02-10;9352;APV;;3M;;;;
2023-02-10;9365;APV;;3M;;;;
2023-02-10;9445;APV;;3M;;;;-0.0769161483
2023-02-10;9449;APV;;3M;;;;
2023-02-10;8940;APV;;;6M;;;
2023-02-10;8967;APV;;;6M;;;-0.0945809092
2023-02-10;9073;APV;;;6M;;;
2023-02-10;9221;APV;;;6M;;;-0.0886981413
2023-02-10;9352;APV;;;6M;;;
2023-02-10;9365;APV;;;6M;;;
2023-02-10;9445;APV;;;6M;;;-0.0793981595
2023-02-10;9449;APV;;;6M;;;
2023-02-10;8940;APV;;;;1Y;;
2023-02-10;8967;APV;;;;1Y;;-0.1572753963
2023-02-10;9073;APV;;;;1Y;;
2023-02-10;9221;APV;;;;1Y;;-0.0907992081
2023-02-10;9352;APV;;;;1Y;;
2023-02-10;9365;APV;;;;1Y;;
2023-02-10;9445;APV;;;;1Y;;-0.0883998295
2023-02-10;9449;APV;;;;1Y;;
2023-02-10;8940;APV;;;;;YTD;
2023-02-10;8967;APV;;;;;YTD;-0.0612361935
2023-02-10;9073;APV;;;;;YTD;
2023-02-10;9221;APV;;;;;YTD;-0.0555362352
2023-02-10;9352;APV;;;;;YTD;
2023-02-10;9365;APV;;;;;YTD;
2023-02-10;9445;APV;;;;;YTD;-0.0516853063
2023-02-10;9449;APV;;;;;YTD;
2023-02-11;8940;APV;1M;;;;;
2023-02-11;8967;APV;1M;;;;;-0.0269108724
2023-02-11;9073;APV;1M;;;;;
2023-02-11;9221;APV;1M;;;;;-0.0236826234
2023-02-11;9352;APV;1M;;;;;
2023-02-11;9365;APV;1M;;;;;
2023-02-11;9445;APV;1M;;;;;-0.0198778243
2023-02-11;9449;APV;1M;;;;;
2023-02-11;8940;APV;;3M;;;;
2023-02-11;8967;APV;;3M;;;;-0.0946631178
2023-02-11;9073;APV;;3M;;;;
2023-02-11;9221;APV;;3M;;;;-0.0807663379
2023-02-11;9352;APV;;3M;;;;
2023-02-11;9365;APV;;3M;;;;
2023-02-11;9445;APV;;3M;;;;-0.0706090325
2023-02-11;9449;APV;;3M;;;;
2023-02-11;8940;APV;;;6M;;;
2023-02-11;8967;APV;;;6M;;;-0.0929232354
2023-02-11;9073;APV;;;6M;;;
2023-02-11;9221;APV;;;6M;;;-0.0819160320
2023-02-11;9352;APV;;;6M;;;
2023-02-11;9365;APV;;;6M;;;
2023-02-11;9445;APV;;;6M;;;-0.0720592208
2023-02-11;9449;APV;;;6M;;;
2023-02-11;8940;APV;;;;1Y;;
2023-02-11;8967;APV;;;;1Y;;-0.1572753963
2023-02-11;9073;APV;;;;1Y;;
2023-02-11;9221;APV;;;;1Y;;-0.0931257772
2023-02-11;9352;APV;;;;1Y;;
2023-02-11;9365;APV;;;;1Y;;
2023-02-11;9445;APV;;;;1Y;;-0.0911272450
2023-02-11;9449;APV;;;;1Y;;
2023-02-11;8940;APV;;;;;YTD;
2023-02-11;8967;APV;;;;;YTD;-0.0612361935
2023-02-11;9073;APV;;;;;YTD;
2023-02-11;9221;APV;;;;;YTD;-0.0554078612
2023-02-11;9352;APV;;;;;YTD;
2023-02-11;9365;APV;;;;;YTD;
2023-02-11;9445;APV;;;;;YTD;-0.0517025479
2023-02-11;9449;APV;;;;;YTD;
2023-02-12;8940;APV;1M;;;;;
2023-02-12;8967;APV;1M;;;;;-0.0229466855
2023-02-12;9073;APV;1M;;;;;
2023-02-12;9221;APV;1M;;;;;-0.0207661290
2023-02-12;9352;APV;1M;;;;;
2023-02-12;9365;APV;1M;;;;;
2023-02-12;9445;APV;1M;;;;;-0.0173265420
2023-02-12;9449;APV;1M;;;;;
2023-02-12;8940;APV;;3M;;;;
2023-02-12;8967;APV;;3M;;;;-0.0946631178
2023-02-12;9073;APV;;3M;;;;
2023-02-12;9221;APV;;3M;;;;-0.0807628844
2023-02-12;9352;APV;;3M;;;;
2023-02-12;9365;APV;;3M;;;;
2023-02-12;9445;APV;;3M;;;;-0.0706259303
2023-02-12;9449;APV;;3M;;;;
2023-02-12;8940;APV;;;6M;;;
2023-02-12;8967;APV;;;6M;;;-0.0986596302
2023-02-12;9073;APV;;;6M;;;
2023-02-12;9221;APV;;;6M;;;-0.0825850249
2023-02-12;9352;APV;;;6M;;;
2023-02-12;9365;APV;;;6M;;;
2023-02-12;9445;APV;;;6M;;;-0.0738434916
2023-02-12;9449;APV;;;6M;;;
2023-02-12;8940;APV;;;;1Y;;
2023-02-12;8967;APV;;;;1Y;;-0.1572753963
2023-02-12;9073;APV;;;;1Y;;
2023-02-12;9221;APV;;;;1Y;;-0.0930940074
2023-02-12;9352;APV;;;;1Y;;
2023-02-12;9365;APV;;;;1Y;;
2023-02-12;9445;APV;;;;1Y;;-0.0911437698
2023-02-12;9449;APV;;;;1Y;;
2023-02-12;8940;APV;;;;;YTD;
2023-02-12;8967;APV;;;;;YTD;-0.0612361935
2023-02-12;9073;APV;;;;;YTD;
2023-02-12;9221;APV;;;;;YTD;-0.0552842419
2023-02-12;9352;APV;;;;;YTD;
2023-02-12;9365;APV;;;;;YTD;
2023-02-12;9445;APV;;;;;YTD;-0.0517197894
2023-02-12;9449;APV;;;;;YTD;
2023-02-13;8940;APV;1M;;;;;
2023-02-13;8967;APV;1M;;;;;-0.0338369842
2023-02-13;9073;APV;1M;;;;;
2023-02-13;9221;APV;1M;;;;;-0.0314240604
2023-02-13;9352;APV;1M;;;;;
2023-02-13;9365;APV;1M;;;;;
2023-02-13;9445;APV;1M;;;;;-0.0316591467
2023-02-13;9449;APV;1M;;;;;
2023-02-13;8940;APV;;3M;;;;
2023-02-13;8967;APV;;3M;;;;-0.1025658402
2023-02-13;9073;APV;;3M;;;;
2023-02-13;9221;APV;;3M;;;;-0.0890215438
2023-02-13;9352;APV;;3M;;;;
2023-02-13;9365;APV;;3M;;;;
2023-02-13;9445;APV;;3M;;;;-0.0806135824
2023-02-13;9449;APV;;3M;;;;
2023-02-13;8940;APV;;;6M;;;
2023-02-13;8967;APV;;;6M;;;-0.1065011054
2023-02-13;9073;APV;;;6M;;;
2023-02-13;9221;APV;;;6M;;;-0.0908162327
2023-02-13;9352;APV;;;6M;;;
2023-02-13;9365;APV;;;6M;;;
2023-02-13;9445;APV;;;6M;;;-0.0837965657
2023-02-13;9449;APV;;;6M;;;
2023-02-13;8940;APV;;;;1Y;;
2023-02-13;8967;APV;;;;1Y;;-0.1646315736
2023-02-13;9073;APV;;;;1Y;;
2023-02-13;9221;APV;;;;1Y;;-0.1012139422
2023-02-13;9352;APV;;;;1Y;;
2023-02-13;9365;APV;;;;1Y;;
2023-02-13;9445;APV;;;;1Y;;-0.1009109239
2023-02-13;9449;APV;;;;1Y;;
2023-02-13;8940;APV;;;;;YTD;
2023-02-13;8967;APV;;;;;YTD;-0.0694307009
2023-02-13;9073;APV;;;;;YTD;
2023-02-13;9221;APV;;;;;YTD;-0.0636528159
2023-02-13;9352;APV;;;;;YTD;
2023-02-13;9365;APV;;;;;YTD;
2023-02-13;9445;APV;;;;;YTD;-0.0619106191
2023-02-13;9449;APV;;;;;YTD;
2023-02-14;8940;APV;1M;;;;;
2023-02-14;8967;APV;1M;;;;;-0.0390707365
2023-02-14;9073;APV;1M;;;;;
2023-02-14;9221;APV;1M;;;;;-0.0373607500
2023-02-14;9352;APV;1M;;;;;
2023-02-14;9365;APV;1M;;;;;
2023-02-14;9445;APV;1M;;;;;-0.0355994185
2023-02-14;9449;APV;1M;;;;;
2023-02-14;8940;APV;;3M;;;;
2023-02-14;8967;APV;;3M;;;;-0.1186101846
2023-02-14;9073;APV;;3M;;;;
2023-02-14;9221;APV;;3M;;;;-0.1057838182
2023-02-14;9352;APV;;3M;;;;
2023-02-14;9365;APV;;3M;;;;
2023-02-14;9445;APV;;3M;;;;-0.0971606827
2023-02-14;9449;APV;;3M;;;;
2023-02-14;8940;APV;;;6M;;;
2023-02-14;8967;APV;;;6M;;;-0.1113150123
2023-02-14;9073;APV;;;6M;;;
2023-02-14;9221;APV;;;6M;;;-0.0964929480
2023-02-14;9352;APV;;;6M;;;
2023-02-14;9365;APV;;;6M;;;
2023-02-14;9445;APV;;;6M;;;-0.0875246853
2023-02-14;9449;APV;;;6M;;;
2023-02-14;8940;APV;;;;1Y;;
2023-02-14;8967;APV;;;;1Y;;-0.1691568052
2023-02-14;9073;APV;;;;1Y;;
2023-02-14;9221;APV;;;;1Y;;-0.1124022958
2023-02-14;9352;APV;;;;1Y;;
2023-02-14;9365;APV;;;;1Y;;
2023-02-14;9445;APV;;;;1Y;;-0.1092034600
2023-02-14;9449;APV;;;;1Y;;
2023-02-14;8940;APV;;;;;YTD;
2023-02-14;8967;APV;;;;;YTD;-0.0744716403
2023-02-14;9073;APV;;;;;YTD;
2023-02-14;9221;APV;;;;;YTD;-0.0693919659
2023-02-14;9352;APV;;;;;YTD;
2023-02-14;9365;APV;;;;;YTD;
2023-02-14;9445;APV;;;;;YTD;-0.0657277947
2023-02-14;9449;APV;;;;;YTD;
2023-02-15;8940;APV;1M;;;;;
2023-02-15;8967;APV;1M;;;;;-0.0352610909
2023-02-15;9073;APV;1M;;;;;
2023-02-15;9221;APV;1M;;;;;-0.0334805083
2023-02-15;9352;APV;1M;;;;;
2023-02-15;9365;APV;1M;;;;;
2023-02-15;9445;APV;1M;;;;;-0.0332166279
2023-02-15;9449;APV;1M;;;;;
2023-02-15;8940;APV;;3M;;;;
2023-02-15;8967;APV;;3M;;;;-0.1055817577
2023-02-15;9073;APV;;3M;;;;
2023-02-15;9221;APV;;3M;;;;-0.0939883572
2023-02-15;9352;APV;;3M;;;;
2023-02-15;9365;APV;;3M;;;;
2023-02-15;9445;APV;;3M;;;;-0.0878690334
2023-02-15;9449;APV;;3M;;;;
2023-02-15;8940;APV;;;6M;;;
2023-02-15;8967;APV;;;6M;;;-0.1077654565
2023-02-15;9073;APV;;;6M;;;
2023-02-15;9221;APV;;;6M;;;-0.0929553445
2023-02-15;9352;APV;;;6M;;;
2023-02-15;9365;APV;;;6M;;;
2023-02-15;9445;APV;;;6M;;;-0.0852701890
2023-02-15;9449;APV;;;6M;;;
2023-02-15;8940;APV;;;;1Y;;
2023-02-15;8967;APV;;;;1Y;;-0.1658628914
2023-02-15;9073;APV;;;;1Y;;
2023-02-15;9221;APV;;;;1Y;;-0.0996087510
2023-02-15;9352;APV;;;;1Y;;
2023-02-15;9365;APV;;;;1Y;;
2023-02-15;9445;APV;;;;1Y;;-0.0980411156
2023-02-15;9449;APV;;;;1Y;;
2023-02-15;8940;APV;;;;;YTD;
2023-02-15;8967;APV;;;;;YTD;-0.0708023431
2023-02-15;9073;APV;;;;;YTD;
2023-02-15;9221;APV;;;;;YTD;-0.0656408368
2023-02-15;9352;APV;;;;;YTD;
2023-02-15;9365;APV;;;;;YTD;
2023-02-15;9445;APV;;;;;YTD;-0.0634194437
2023-02-15;9449;APV;;;;;YTD;
2023-02-16;8940;APV;1M;;;;;
2023-02-16;8967;APV;1M;;;;;-0.0331554489
2023-02-16;9073;APV;1M;;;;;
2023-02-16;9221;APV;1M;;;;;-0.0317734326
2023-02-16;9352;APV;1M;;;;;
2023-02-16;9365;APV;1M;;;;;
2023-02-16;9445;APV;1M;;;;;-0.0311241784
2023-02-16;9449;APV;1M;;;;;
2023-02-16;8940;APV;;3M;;;;
2023-02-16;8967;APV;;3M;;;;-0.1101746651
2023-02-16;9073;APV;;3M;;;;
2023-02-16;9221;APV;;3M;;;;-0.0992805193
2023-02-16;9352;APV;;3M;;;;
2023-02-16;9365;APV;;3M;;;;
2023-02-16;9445;APV;;3M;;;;-0.0939014608
2023-02-16;9449;APV;;3M;;;;
2023-02-16;8940;APV;;;6M;;;
2023-02-16;8967;APV;;;6M;;;-0.1071727835
2023-02-16;9073;APV;;;6M;;;
2023-02-16;9221;APV;;;6M;;;-0.0910348342
2023-02-16;9352;APV;;;6M;;;
2023-02-16;9365;APV;;;6M;;;
2023-02-16;9445;APV;;;6M;;;-0.0827501290
2023-02-16;9449;APV;;;6M;;;
2023-02-16;8940;APV;;;;1Y;;
2023-02-16;8967;APV;;;;1Y;;-0.1640423013
2023-02-16;9073;APV;;;;1Y;;
2023-02-16;9221;APV;;;;1Y;;-0.0928981049
2023-02-16;9352;APV;;;;1Y;;
2023-02-16;9365;APV;;;;1Y;;
2023-02-16;9445;APV;;;;1Y;;-0.0912709212
2023-02-16;9449;APV;;;;1Y;;
2023-02-16;8940;APV;;;;;YTD;
2023-02-16;8967;APV;;;;;YTD;-0.0687742736
2023-02-16;9073;APV;;;;;YTD;
2023-02-16;9221;APV;;;;;YTD;-0.0639905630
2023-02-16;9352;APV;;;;;YTD;
2023-02-16;9365;APV;;;;;YTD;
2023-02-16;9445;APV;;;;;YTD;-0.0613923635
2023-02-16;9449;APV;;;;;YTD;
2023-02-17;8940;APV;1M;;;;;
2023-02-17;8967;APV;1M;;;;;-0.0348891213
2023-02-17;9073;APV;1M;;;;;
2023-02-17;9221;APV;1M;;;;;-0.0341404387
2023-02-17;9352;APV;1M;;;;;
2023-02-17;9365;APV;1M;;;;;
2023-02-17;9445;APV;1M;;;;;-0.0331493361
2023-02-17;9449;APV;1M;;;;;
2023-02-17;8940;APV;;3M;;;;
2023-02-17;8967;APV;;3M;;;;-0.1367941538
2023-02-17;9073;APV;;3M;;;;
2023-02-17;9221;APV;;3M;;;;-0.1258719978
2023-02-17;9352;APV;;3M;;;;
2023-02-17;9365;APV;;3M;;;;
2023-02-17;9445;APV;;3M;;;;-0.1212693777
2023-02-17;9449;APV;;3M;;;;
2023-02-17;8940;APV;;;6M;;;
2023-02-17;8967;APV;;;6M;;;-0.1250187713
2023-02-17;9073;APV;;;6M;;;
2023-02-17;9221;APV;;;6M;;;-0.1067854107
2023-02-17;9352;APV;;;6M;;;
2023-02-17;9365;APV;;;6M;;;
2023-02-17;9445;APV;;;6M;;;-0.1006090043
2023-02-17;9449;APV;;;6M;;;
2023-02-17;8940;APV;;;;1Y;;
2023-02-17;8967;APV;;;;1Y;;-0.1662522765
2023-02-17;9073;APV;;;;1Y;;
2023-02-17;9221;APV;;;;1Y;;-0.0946658523
2023-02-17;9352;APV;;;;1Y;;
2023-02-17;9365;APV;;;;1Y;;
2023-02-17;9445;APV;;;;1Y;;-0.0932966049
2023-02-17;9449;APV;;;;1Y;;
2023-02-17;8940;APV;;;;;YTD;
2023-02-17;8967;APV;;;;;YTD;-0.0712361036
2023-02-17;9073;APV;;;;;YTD;
2023-02-17;9221;APV;;;;;YTD;-0.0665612566
2023-02-17;9352;APV;;;;;YTD;
2023-02-17;9365;APV;;;;;YTD;
2023-02-17;9445;APV;;;;;YTD;-0.0641523217
2023-02-17;9449;APV;;;;;YTD;
2023-02-18;8940;APV;1M;;;;;
2023-02-18;8967;APV;1M;;;;;-0.0248632497
2023-02-18;9073;APV;1M;;;;;
2023-02-18;9221;APV;1M;;;;;-0.0254694547
2023-02-18;9352;APV;1M;;;;;
2023-02-18;9365;APV;1M;;;;;
2023-02-18;9445;APV;1M;;;;;-0.0231251756
2023-02-18;9449;APV;1M;;;;;
2023-02-18;8940;APV;;3M;;;;
2023-02-18;8967;APV;;3M;;;;-0.1446339313
2023-02-18;9073;APV;;3M;;;;
2023-02-18;9221;APV;;3M;;;;-0.1336752748
2023-02-18;9352;APV;;3M;;;;
2023-02-18;9365;APV;;3M;;;;
2023-02-18;9445;APV;;3M;;;;-0.1292677886
2023-02-18;9449;APV;;3M;;;;
2023-02-18;8940;APV;;;6M;;;
2023-02-18;8967;APV;;;6M;;;-0.1436361387
2023-02-18;9073;APV;;;6M;;;
2023-02-18;9221;APV;;;6M;;;-0.1286470183
2023-02-18;9352;APV;;;6M;;;
2023-02-18;9365;APV;;;6M;;;
2023-02-18;9445;APV;;;6M;;;-0.1213220340
2023-02-18;9449;APV;;;6M;;;
2023-02-18;8940;APV;;;;1Y;;
2023-02-18;8967;APV;;;;1Y;;-0.1662522765
2023-02-18;9073;APV;;;;1Y;;
2023-02-18;9221;APV;;;;1Y;;-0.0884757571
2023-02-18;9352;APV;;;;1Y;;
2023-02-18;9365;APV;;;;1Y;;
2023-02-18;9445;APV;;;;1Y;;-0.0871180920
2023-02-18;9449;APV;;;;1Y;;
2023-02-18;8940;APV;;;;;YTD;
2023-02-18;8967;APV;;;;;YTD;-0.0712361036
2023-02-18;9073;APV;;;;;YTD;
2023-02-18;9221;APV;;;;;YTD;-0.0664329672
2023-02-18;9352;APV;;;;;YTD;
2023-02-18;9365;APV;;;;;YTD;
2023-02-18;9445;APV;;;;;YTD;-0.0641712749
2023-02-18;9449;APV;;;;;YTD;
2023-02-19;8940;APV;1M;;;;;
2023-02-19;8967;APV;1M;;;;;-0.0440308203
2023-02-19;9073;APV;1M;;;;;
2023-02-19;9221;APV;1M;;;;;-0.0447317143
2023-02-19;9352;APV;1M;;;;;
2023-02-19;9365;APV;1M;;;;;
2023-02-19;9445;APV;1M;;;;;-0.0437286843
2023-02-19;9449;APV;1M;;;;;
2023-02-19;8940;APV;;3M;;;;
2023-02-19;8967;APV;;3M;;;;-0.1446339313
2023-02-19;9073;APV;;3M;;;;
2023-02-19;9221;APV;;3M;;;;-0.1336585476
2023-02-19;9352;APV;;3M;;;;
2023-02-19;9365;APV;;3M;;;;
2023-02-19;9445;APV;;3M;;;;-0.1292863052
2023-02-19;9449;APV;;3M;;;;
2023-02-19;8940;APV;;;6M;;;
2023-02-19;8967;APV;;;6M;;;-0.1693268892
2023-02-19;9073;APV;;;6M;;;
2023-02-19;9221;APV;;;6M;;;-0.1530928093
2023-02-19;9352;APV;;;6M;;;
2023-02-19;9365;APV;;;6M;;;
2023-02-19;9445;APV;;;6M;;;-0.1478234867
2023-02-19;9449;APV;;;6M;;;
2023-02-19;8940;APV;;;;1Y;;
2023-02-19;8967;APV;;;;1Y;;-0.1662522765
2023-02-19;9073;APV;;;;1Y;;
2023-02-19;9221;APV;;;;1Y;;-0.0884383154
2023-02-19;9352;APV;;;;1Y;;
2023-02-19;9365;APV;;;;1Y;;
2023-02-19;9445;APV;;;;1Y;;-0.0871375050
2023-02-19;9449;APV;;;;1Y;;
2023-02-19;8940;APV;;;;;YTD;
2023-02-19;8967;APV;;;;;YTD;-0.0712361036
2023-02-19;9073;APV;;;;;YTD;
2023-02-19;9221;APV;;;;;YTD;-0.0663045067
2023-02-19;9352;APV;;;;;YTD;
2023-02-19;9365;APV;;;;;YTD;
2023-02-19;9445;APV;;;;;YTD;-0.0641911759
2023-02-19;9449;APV;;;;;YTD;
2023-02-20;8940;APV;1M;;;;;
2023-02-20;8967;APV;1M;;;;;-0.0357118236
2023-02-20;9073;APV;1M;;;;;
2023-02-20;9221;APV;1M;;;;;-0.0359872227
2023-02-20;9352;APV;1M;;;;;
2023-02-20;9365;APV;1M;;;;;
2023-02-20;9445;APV;1M;;;;;-0.0356082816
2023-02-20;9449;APV;1M;;;;;
2023-02-20;8940;APV;;3M;;;;
2023-02-20;8967;APV;;3M;;;;-0.1452277395
2023-02-20;9073;APV;;3M;;;;
2023-02-20;9221;APV;;3M;;;;-0.1343013054
2023-02-20;9352;APV;;3M;;;;
2023-02-20;9365;APV;;3M;;;;
2023-02-20;9445;APV;;3M;;;;-0.1300722811
2023-02-20;9449;APV;;3M;;;;
2023-02-20;8940;APV;;;6M;;;
2023-02-20;8967;APV;;;6M;;;-0.1698791220
2023-02-20;9073;APV;;;6M;;;
2023-02-20;9221;APV;;;6M;;;-0.1537156711
2023-02-20;9352;APV;;;6M;;;
2023-02-20;9365;APV;;;6M;;;
2023-02-20;9445;APV;;;6M;;;-0.1485927294
2023-02-20;9449;APV;;;6M;;;
2023-02-20;8940;APV;;;;1Y;;
2023-02-20;8967;APV;;;;1Y;;-0.1668310769
2023-02-20;9073;APV;;;;1Y;;
2023-02-20;9221;APV;;;;1Y;;-0.0890948831
2023-02-20;9352;APV;;;;1Y;;
2023-02-20;9365;APV;;;;1Y;;
2023-02-20;9445;APV;;;;1Y;;-0.0879615277
2023-02-20;9449;APV;;;;1Y;;
2023-02-20;8940;APV;;;;;YTD;
2023-02-20;8967;APV;;;;;YTD;-0.0718808657
2023-02-20;9073;APV;;;;;YTD;
2023-02-20;9221;APV;;;;;YTD;-0.0668868830
2023-02-20;9352;APV;;;;;YTD;
2023-02-20;9365;APV;;;;;YTD;
2023-02-20;9445;APV;;;;;YTD;-0.0650359118
2023-02-20;9449;APV;;;;;YTD;
2023-02-21;8940;APV;1M;;;;;
2023-02-21;8967;APV;1M;;;;;-0.0283429337
2023-02-21;9073;APV;1M;;;;;
2023-02-21;9221;APV;1M;;;;;-0.0301603274
2023-02-21;9352;APV;1M;;;;;
2023-02-21;9365;APV;1M;;;;;
2023-02-21;9445;APV;1M;;;;;-0.0279895785
2023-02-21;9449;APV;1M;;;;;
2023-02-21;8940;APV;;3M;;;;
2023-02-21;8967;APV;;3M;;;;-0.1548475875
2023-02-21;9073;APV;;3M;;;;
2023-02-21;9221;APV;;3M;;;;-0.1457264737
2023-02-21;9352;APV;;3M;;;;
2023-02-21;9365;APV;;3M;;;;
2023-02-21;9445;APV;;3M;;;;-0.1396422755
2023-02-21;9449;APV;;3M;;;;
2023-02-21;8940;APV;;;6M;;;
2023-02-21;8967;APV;;;6M;;;-0.1635108894
2023-02-21;9073;APV;;;6M;;;
2023-02-21;9221;APV;;;6M;;;-0.1485963923
2023-02-21;9352;APV;;;6M;;;
2023-02-21;9365;APV;;;6M;;;
2023-02-21;9445;APV;;;6M;;;-0.1418666044
2023-02-21;9449;APV;;;6M;;;
2023-02-21;8940;APV;;;;1Y;;
2023-02-21;8967;APV;;;;1Y;;-0.1604641731
2023-02-21;9073;APV;;;;1Y;;
2023-02-21;9221;APV;;;;1Y;;-0.0904745316
2023-02-21;9352;APV;;;;1Y;;
2023-02-21;9365;APV;;;;1Y;;
2023-02-21;9445;APV;;;;1Y;;-0.0877428118
2023-02-21;9449;APV;;;;1Y;;
2023-02-21;8940;APV;;;;;YTD;
2023-02-21;8967;APV;;;;;YTD;-0.0647883721
2023-02-21;9073;APV;;;;;YTD;
2023-02-21;9221;APV;;;;;YTD;-0.0611371605
2023-02-21;9352;APV;;;;;YTD;
2023-02-21;9365;APV;;;;;YTD;
2023-02-21;9445;APV;;;;;YTD;-0.0576496872
2023-02-21;9449;APV;;;;;YTD;
2023-02-22;8940;APV;1M;;;;;
2023-02-22;8967;APV;1M;;;;;-0.0263089493
2023-02-22;9073;APV;1M;;;;;
2023-02-22;9221;APV;1M;;;;;-0.0278199159
2023-02-22;9352;APV;1M;;;;;
2023-02-22;9365;APV;1M;;;;;
2023-02-22;9445;APV;1M;;;;;-0.0266186591
2023-02-22;9449;APV;1M;;;;;
2023-02-22;8940;APV;;3M;;;;
2023-02-22;8967;APV;;3M;;;;-0.1424204823
2023-02-22;9073;APV;;3M;;;;
2023-02-22;9221;APV;;3M;;;;-0.1330903175
2023-02-22;9352;APV;;3M;;;;
2023-02-22;9365;APV;;3M;;;;
2023-02-22;9445;APV;;3M;;;;-0.1288661869
2023-02-22;9449;APV;;3M;;;;
2023-02-22;8940;APV;;;6M;;;
2023-02-22;8967;APV;;;6M;;;-0.1590887101
2023-02-22;9073;APV;;;6M;;;
2023-02-22;9221;APV;;;6M;;;-0.1456754352
2023-02-22;9352;APV;;;6M;;;
2023-02-22;9365;APV;;;6M;;;
2023-02-22;9445;APV;;;6M;;;-0.1407653833
2023-02-22;9449;APV;;;6M;;;
2023-02-22;8940;APV;;;;1Y;;
2023-02-22;8967;APV;;;;1Y;;-0.1587067601
2023-02-22;9073;APV;;;;1Y;;
2023-02-22;9221;APV;;;;1Y;;-0.0834722121
2023-02-22;9352;APV;;;;1Y;;
2023-02-22;9365;APV;;;;1Y;;
2023-02-22;9445;APV;;;;1Y;;-0.0817560459
2023-02-22;9449;APV;;;;1Y;;
2023-02-22;8940;APV;;;;;YTD;
2023-02-22;8967;APV;;;;;YTD;-0.0628306794
2023-02-22;9073;APV;;;;;YTD;
2023-02-22;9221;APV;;;;;YTD;-0.0587618985
2023-02-22;9352;APV;;;;;YTD;
2023-02-22;9365;APV;;;;;YTD;
2023-02-22;9445;APV;;;;;YTD;-0.0563206003
2023-02-22;9449;APV;;;;;YTD;
2023-02-23;8940;APV;1M;;;;;
2023-02-23;8967;APV;1M;;;;;-0.0227122542
2023-02-23;9073;APV;1M;;;;;
2023-02-23;9221;APV;1M;;;;;-0.0238033789
2023-02-23;9352;APV;1M;;;;;
2023-02-23;9365;APV;1M;;;;;
2023-02-23;9445;APV;1M;;;;;-0.0230429076
2023-02-23;9449;APV;1M;;;;;
2023-02-23;8940;APV;;3M;;;;
2023-02-23;8967;APV;;3M;;;;-0.1287247506
2023-02-23;9073;APV;;3M;;;;
2023-02-23;9221;APV;;3M;;;;-0.1197231639
